Word,POS
무위도식,NNG
절감,NNG
인생사,NNG
생시,NNG
예탁금,NNG
손자놈,NNG
모기,NNG
술친구,NNG
궁금증,NNG
설상가상,NNG
허접,NNG
환대,NNG
주류,NNG
겉보기,NNG
끝없이,MAG
작업장,NNG
숙달,NNG
시장통,NNG
가속,NNG
하릴없이,MAG
추월,NNG
배란,NNG
출사,NNG
까봐,NNG
근무일,NNG
만무,NNG
휙,MAG
신랑감,NNG
적신호,NNG
일념,NNG
추수,NNG
이발,NNG
이발소,NNG
급변,NNG
대개,MAG
확대경,NNG
풍조,NNG
화이트칼라,NNG
여론,NNG
엇그제,NNG
말대답,NNG
가세,NNG
숙고,NNG
.티,NNG
백혈구,NNG
판명,NNG
압구정,NNP
압구정동,NNP
다리뼈,NNG
중심가,NNG
헌,NNG
지선이,NNP
경숙이,NNP
서연이,NNP
딸기,NNG
불량배,NNG
파열,NNG
평형,NNG
동그라미,NNG
마룻바닥,NNG
칩거,NNG
아이스팩,NNG
못난이,NNG
강직,NNG
.노화,NNG
외식비,NNG
인위,NNG
고성,NNG
그야말로,MAG
반면교사,NNG
움찔,MAG
가사일,NNG
안타,NNG
작꾸,NNG
외래어,NNG
명언,NNG
식전,NNG
약병,NNG
나가,NNG
맘속,NNG
이쪽저쪽,NNG
경조사비,NNG
읍,NNG
자기편,NNG
죄으식,NNG
아고,NNP
남펀,NNG
노후준부,NNG
알수,NNG
여튼,MAG
아르바이르,NNG
미행,NNG
넘,MAG
아퍼해,NNG
괸계,NNG
외로,MAG
근로자,NNG
정치인,NNG
슲프네,NNG
방증,NNG
화합,NNG
변화무쌍,NNG
런,NNG
.모,NNG
테러,NNG
지력,NNG
.재태크,NNG
낙엽,NNG
어이없이,MAG
보호소,NNG
디니고,NNG
신경쇠약,NNP
애국자,NNG
명령조,NNG
초중고,NNG
기거,NNG
공장장,NNG
홀어머니,NNG
무력증,NNG
난치병,NNG
핏대,NNG
즉석,NNG
일탈,NNG
기술력,NNG
틈새,NNG
방랑벽,NNG
시험장,NNG
개차반,NNG
지지도,NNG
범절,NNG
재태크,NNG
일축,NNG
어찌어찌,MAG
변두리,NNG
삼십오,NR
현업,NNG
약과,NNG
불수,NNG
바깥양반,NNG
지치,NNG
스위트 홈,NNP
하다못해,MAG
구만리,NNG
만천하,NNG
난생처음,NNP
저승,NNG
여비,NNG
저승사자,NNG
풀기,NNG
바깥일,NNG
꼼짝달싹,MAG
언덕,NNG
폐물,NNG
윷놀이,NNG
무남독녀,NNG
몸부림,NNG
암튼,MAG
허탈감,NNG
안팎,NNG
분식집,NNG
서민,NNG
다반사,NNG
썰물,NNG
내림,NNG
양배추,NNG
매실,NNG
달밤,NNG
선반,NNG
휘청,MAG
보름,NNG
성직자,NNG
개똥,NNG
화젯거리,NNG
중국집,NNG
웃음소리,NNG
암호,NNG
외판원,NNG
장밋빛,NNG
푸른색,NNG
우중충,MAG
잿빛,NNG
검은색,NNG
손안,NNG
개중,NNG
시조,NNG
수전증,NNG
붕어빵,NNG
풍이,NNP
쇼핑센터,NNG
조물조물,MAG
공직,NNG
여편네,NNG
물증,NNG
.노견,NNG
날로,MAG
보물,NNG
누설,NNG
일심동체,NNG
명색,NNG
조물주,NNG
섬뜩,MAG
가벼이,MAG
외출복,NNG
더불어,MAG
자치,NNG
패자,NNG
윤회,NNG
식생활,NNG
그중,NNG
띠,NNG
꼬리표,NNG
시책,NNG
안네,NNP
방석,NNG
상공인,NNG
갈림길,NNG
생업,NNG
가분수,NNG
필드,NNG
칠십오,NR
바로바로,MAG
팥,NNG
메주,NNG
루테,NNG
오한,NNG
독하게,NNP
존경심,NNG
자아,NNG
안타까움,NNG
건너,NNG
둥지,NNG
쓰임새,NNG
쟁점,NNG
침묵,NNG
여행길,NNG
역경,NNG
되새김,NNG
어슬렁,MAG
어지간히,MAG
자학,NNG
씨앗,NNG
독백,NNG
교만,NNG
이기주,NNP
제일주의,NNG
좌우,NNG
쾌감,NNG
절벽,NNG
창조,NNG
자기만족,NNG
돌출,NNG
역발상,NNG
헌신짝,NNG
장애자,NNG
현대,NNG
막일,NNG
만능,NNG
자의,NNG
.첨,NNG
외딴집,NNG
퇴장,NNG
선두,NNG
맏며느리,NNG
빙빙,MAG
옛적,NNG
해변가,NNG
한낱,MAG
계시,NNG
후견인,NNG
바늘구멍,NNG
끝았어,NNG
닥종이,NNG
아이티,NNP
유족,NNG
다리미질,NNP
상권,NNG
셔츠,NNG
실밥,NNG
부엌,NNG
임자,NNG
명분,NNG
민이,NNP
말목,NNG
원성,NNG
계산원,NNP
별달리,MAG
서초,NNP
치매라,NNG
전가,NNG
.모아,NNG
풍비박산,NNG
반찬거리,NNG
적막강산,NNG
큰언니,NNG
하우,NNG
이혼녀,NNG
주일날,NNG
잉여인간,NNP
남정,NNG
볼멘소리,NNG
피붙이,NNG
새살림,NNG
상고,NNG
여장부,NNG
취미로,NNP
친모,NNG
욕망,NNG
나한,NNG
리서치,NNG
골병,NNG
식순,NNG
노점,NNG
본처,NNG
박약,NNG
일남삼녀을,NNG
웬수,NNG
납치,NNG
감금,NNG
무직,NNG
야동,NNG
근근히,MAG
면전,NNG
이승,NNG
베,NNG
연장자,NNG
션,NNP
일말,NNG
감행,NNG
바람기,NNG
해운,NNG
경리,NNG
직업소개소,NNG
손사래,NNG
총대,NNG
쫒겨,NNG
훌적,NNG
셋방,NNG
공무원직,NNG
증여,NNG
감방,NNG
모래알,NNG
색안경,NNG
무기력증,NNG
한식집,NNG
하지,NNP
풍,NNG
미각,NNG
락스,NNP
받야야,NNG
계통,NNG
정통,NNG
위쪽,NNG
수납장,NNG
모국어,NNG
엑스트라,NNG
면밀히,MAG
수모,NNG
탤런트,NNG
감정이입,NNP
상급자,NNG
의전,NNG
행복지수,NNP
내림세,NNG
내리막,NNG
유예,NNG
애로,NNG
발설,NNG
폼,NNG
야인,NNP
숙부,NNG
웃어른,NNG
세차장,NNG
병증,NNG
창단,NNG
테니스장,NNG
합동,NNG
전처,NNG
빈도수,NNG
해외지사,NNP
하류,NNG
중요도,NNG
전시회장,NNG
농사일,NNG
성취욕,NNG
명예욕,NNG
까막눈,NNG
색칠,NNG
피신,NNG
사회복지관,NNP
한복,NNG
양손,NNG
미혼모,NNG
절름발이,NNG
오른손,NNG
.팔,NNG
아이큐,NNG
기면증,NNG
정진,NNG
손은,NNP
삼십팔,NR
얼마간,NNG
이혼하재,NNP
인스타,NNP
공기놀이,NNG
제품명,NNG
과잉보호,NNG
칠십이,NR
인생관,NNG
뒤죽박죽,NNG
새아빠,NNP
사천만,NR
마귀,NNG
정맥,NNG
무위,NNG
지침서,NNG
피부병,NNG
얼간이,NNG
중기,NNG
고액,NNG
내수,NNG
항공사,NNG
직업병,NNG
한물,NNG
일대일,NNG
폐소,NNG
민,NNG
루게릭 병,NNP
기업인,NNG
육상,NNG
그늘,NNG
장벽,NNG
번쩍,MAG
훅,MAG
강습,NNG
분열,NNG
편집증,NNG
차상위,NNG
.서류,NNG
등골,NNG
무미건조,NNG
낯짝,NNG
지현이,NNP
.타,NNG
배구,NNG
자서전,NNG
산수,NNG
혈액암,NNG
단팥빵,NNP
취직자리,NNG
방송통신대학,NNP
잣,NNG
여군,NNG
부사관,NNG
속닥속닥해,NNG
속닥속닥,NNG
.스케줄러,NNG
.예,NNG
발바닥,NNG
사마귀,NNG
저리로,MAG
꽁꽁,MAG
에이디,NNG
에이치디,NNG
주마등,NNG
체벌,NNG
하야,NNG
.소외,NNG
주의력,NNG
조현병,NNP
외국어고등학교,NNP
작별,NNG
양비,NNG
수민이,NNG
민정이,NNP
엘리트,NNG
새아빠께,NNG
안약,NNP
개발원,NNG
포장마차,NNG
.사과,NNG
직업군,NNG
성취도,NNG
이행,NNG
픽업,NNG
장식,NNG
도배,NNG
기흉,NNP
경진,NNG
목격자,NNG
비단,MAG
망상,NNG
.효,NNG
열쇠,NNG
지도자,NNG
.겹벌,NNG
의문점,NNG
공주병,NNG
학습지,NNG
호,NNG
저하증,NNG
.새,NNG
제값,NNG
자폐증,NNG
.이직,NNG
글귀,NNG
투영,NNG
소란,NNG
화뿐,NNG
무능해,NNP
.과도,NNG
무시로,MAG
장교,NNG
낙관,NNG
캘리그라피,NNG
중국어,NNP
결단력,NNG
안구,NNG
건조증,NNG
체험장,NNG
회복력,NNG
보릿고개,NNG
버니,NNP
플로리스트,NNG
경계선 인격 장애,NNP
작자,NNG
지식수준,NNG
운동선수,NNG
질풍노도,NNG
어디쯤,NNG
삼각관계,NNG
연극영화과,NNG
의경,NNG
학점은행제,NNP
공사판,NNG
가정교육,NNG
배낭여행,NNG
귀머거리,NNG
뇌전증,NNG
교육원,NNG
그네,NNG
신경증,NNG
사육,NNG
갇혀,NNG
이실직고,NNG
아침상,NNG
맏,XPN
국제선,NNG
쟁쟁,MAG
다이어리,NNG
스케치,NNG
제로,NNG
감지덕지,MAG
페이스북,NNP
디자인과,NNG
년,NNG
교육열,NNG
꼭두각시,NNG
글공부,NNG
사격,NNG
망연자실,NNG
후임병,NNG
발기,NNG
부전,NNG
정석,NNG
시음,NNG
맹인,NNG
포괄,NNG
라이터,NNG
.다투,NNG
엉터리,NNG
공시,NNG
작곡가,NNG
정상인,NNG
극성,NNG
약수,NNG
승리자,NNG
종사,NNG
스타트업,NNG
.피부치료,NNG
처형,NNG
회갑연,NNG
준오,NNP
자급자족,NNG
햇병아리,NNG
평발,NNG
쿠션,NNG
포켓,NNG
해상도,NNG
블루투스,NNP
헤드폰,NNG
축구팀,NNG
거식증,NNG
쌍꺼풀,NNG
생활력,NNG
가증,NNG
환청,NNG
정보업체,NNG
바디,NNG
생물학과,NNG
어버버,NNP
사회봉사,NNG
인공수정,NNP
논문,NNG
찡,MAG
효은,NNP
지연이,NNP
아이엠에프,NNP
귀로,NNG
.미스터트,NNG
사뭇,MAG
넷북,NNP
가드,NNG
편지지,NNG
악플,NNG
탄원서,NNG
적자생존,NNG
만물,NNG
숙명,NNG
대열,NNG
학군,NNG
양면,NNG
바삐,MAG
성큼,MAG
패치,NNG
중위,NNG
무정자증,NNP
무궁무진,NNG
침해,NNG
게으름뱅이,NNG
큐알,NNG
키토제닉,NNG
.욱,NNG
이수근,NNP
소재,NNG
커리어우먼,NNG
계급,NNG
사회복무요원,NNP
피난,NNG
해설가,NNG
폐기물,NNG
과대망상,NNG
내려놓음,NNP
꺼리,NNG
기타리스트,NNG
혈혈단신,NNG
상경,NNG
고질,NNG
폭음,NNG
안경원,NNP
.여생,NNG
총체,NNG
난국,NNG
기대치,NNG
사오십,NR
만화가,NNG
여대,NNG
매운,NNG
조근조근,MAG
밀착,NNG
족쇄,NNG
과열,NNG
사랑한다면,NNP
.주례사,NNG
협력사,NNG
의족,NNG
교탁,NNG
경주마,NNP
이완,NNG
느껴,NNG
참여자,NNG
먹거리,NNG
.야,NNG
분열증,NNG
허브,NNG
피해망상,NNG
결렬,NNG
감염증,NNG
게네,NNG
직군,NNG
능력껏,MAG
된장국,NNG
.외출,NNG
눈칫,NNG
꼭꼭,MAG
주의력결핍 과다행동장애,NNP
약도,NNG
관제,NNG
이차,NNG
성징,NNG
의붓아버지,NNG
상충,NNG
착란,NNG
자폐아,NNG
폐지라,NNG
대학가,NNG
.구,NNG
의수,NNG
.타지,NNG
시사회,NNG
삭발,NNG
발레리나,NNG
발레,NNG
.장녀,NNG
사진작가,NNG
갖가지,NNG
실낱,NNG
포진,NNG
끼기,NNG
영양분,NNG
수의대,NNG
수세미,NNG
신체검사,NNG
.보조기,NNG
득,NNG
풀타임,NNG
턱관절,NNG
.외래,NNG
둘레길,NNP
파투,NNG
타이머,NNG
조화,NNG
엄지발가락,NNG
윈윈,NNG
상민이,NNP
애니메이션,NNG
성우,NNG
농협,NNP
맨정신,NNP
진주,NNG
설암,NNP
지지대,NNG
법규,NNG
덤벙거리,NNG
허송세월,NNG
.귀,NNG
멘토링,NNG
비밀번호,NNG
프라이버시,NNG
반도체,NNG
대가족,NNP
국문학,NNG
삼각김밥,NNP
성병,NNG
그리워,NNP
은지,NNP
흥밋거리,NNG
곡해,NNG
거야,NNG
괴롭워,NNG
후반전,NNG
학력자,NNG
.고졸,NNG
과민성 대장 증후군,NNP
낙제,NNG
한국장애인고용공단,NNP
메뉴얼,NNG
암기력,NNG
슛,NNG
등신,NNG
꼬맹이,NNG
벼룩시장,NNG
은경이,NNP
철우,NNP
재봉틀,NNG
지쳐,NNG
난독증,NNP
에스트로겐,NNG
일과표,NNG
탈취제,NNG
시궁창,NNG
틱톡,NNP
연민,NNG
.나,NNG
불감증,NNG
콧대,NNG
덩이,NNG
배내똥,NNG
고물상,NNG
뒷발,NNG
보조기,NNG
.노후,NNG
방침,NNG
여야,NNG
덤덤히,MAG
망나니,NNG
검지,NNG
비정규직,NNP
곱절,NNG
하곘어,NNG
후회되네,NNG
전문대학,NNG
기면,NNG
펌이,NNG
잠금,NNG
주치,NNP
가정학,NNG
도수,NNG
방세,NNG
부귀영화,NNG
병신,NNG
등짝,NNG
직진,NNG
점자,NNG
청과물,NNG
외양간,NNG
송아지,NNG
개밥,NNG
캐럴,NNG
신청서,NNG
.월차,NNG
워,NNG
영업일,NNG
제제,NNG
연골무형성증,NNP
굴욕,NNG
불혹,NNG
왼손,NNG
피씨방,NNG
알바나,NNG
본업,NNG
하등,NNG
창살,NNG
우등,NNG
방직,NNG
곁눈,NNG
원예,NNG
아침저녁,NNG
완치자,NNG
캠핑카로,NNP
죄수,NNG
상반,NNG
낭인,NNG
기회비용,NNG
실생활,NNG
보습제,NNG
.죄,NNG
증거물,NNG
자녀가,NNG
.퇴직,NNG
방임,NNG
학대와,NNG
.고독,NNG
인덕,NNG
경제난,NNG
전제,NNG
참관수업,NNP
명심,NNG
소득원,NNG
여배우,NNG
야금야금,MAG
